destroyed_buildings,destroyed_pixels,event_name,event_type,folder,image_fname,image_id,light_damaged_buildings,light_damaged_pixels,mask_fname,medium_damaged_buildings,medium_damaged_pixels,non_damaged_buildings,non_damaged_pixels,sample_id,fold
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000912_pre_disaster.png,portugal-wildfire_00000912_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000912_pre_disaster.png,0,0,3,1122,912,0
0,0,socal-fire,pre,train,train\images\socal-fire_00000912_pre_disaster.png,socal-fire_00000912_pre_disaster,0,0,train\masks\socal-fire_00000912_pre_disaster.png,0,0,6,4329,912,3
0,0,socal-fire,pre,train,train\images\socal-fire_00000913_pre_disaster.png,socal-fire_00000913_pre_disaster,0,0,train\masks\socal-fire_00000913_pre_disaster.png,0,0,25,6570,913,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000913_pre_disaster.png,pinery-bushfire_00000913_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000913_pre_disaster.png,0,0,1,105,913,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000913_pre_disaster.png,portugal-wildfire_00000913_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000913_pre_disaster.png,0,0,0,0,913,0
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000914_pre_disaster.png,pinery-bushfire_00000914_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000914_pre_disaster.png,0,0,1,213,914,4
0,0,socal-fire,pre,train,train\images\socal-fire_00000914_pre_disaster.png,socal-fire_00000914_pre_disaster,0,0,train\masks\socal-fire_00000914_pre_disaster.png,0,0,67,138332,914,4
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000914_pre_disaster.png,portugal-wildfire_00000914_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000914_pre_disaster.png,0,0,45,34735,914,1
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000915_pre_disaster.png,portugal-wildfire_00000915_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000915_pre_disaster.png,0,0,0,0,915,4
0,0,socal-fire,pre,train,train\images\socal-fire_00000915_pre_disaster.png,socal-fire_00000915_pre_disaster,0,0,train\masks\socal-fire_00000915_pre_disaster.png,0,0,0,0,915,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000915_pre_disaster.png,pinery-bushfire_00000915_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000915_pre_disaster.png,0,0,0,0,915,3
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000916_pre_disaster.png,pinery-bushfire_00000916_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000916_pre_disaster.png,0,0,0,0,916,3
0,0,socal-fire,pre,train,train\images\socal-fire_00000916_pre_disaster.png,socal-fire_00000916_pre_disaster,0,0,train\masks\socal-fire_00000916_pre_disaster.png,0,0,3,438,916,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000916_pre_disaster.png,portugal-wildfire_00000916_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000916_pre_disaster.png,0,0,13,9167,916,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000917_pre_disaster.png,portugal-wildfire_00000917_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000917_pre_disaster.png,0,0,0,0,917,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000917_pre_disaster.png,pinery-bushfire_00000917_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000917_pre_disaster.png,0,0,0,0,917,3
0,0,socal-fire,pre,train,train\images\socal-fire_00000917_pre_disaster.png,socal-fire_00000917_pre_disaster,0,0,train\masks\socal-fire_00000917_pre_disaster.png,0,0,10,11752,917,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000918_pre_disaster.png,portugal-wildfire_00000918_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000918_pre_disaster.png,0,0,8,5346,918,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000918_pre_disaster.png,pinery-bushfire_00000918_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000918_pre_disaster.png,0,0,5,745,918,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000919_pre_disaster.png,pinery-bushfire_00000919_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000919_pre_disaster.png,0,0,3,1694,919,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000919_pre_disaster.png,portugal-wildfire_00000919_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000919_pre_disaster.png,0,0,2,484,919,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000920_pre_disaster.png,pinery-bushfire_00000920_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000920_pre_disaster.png,0,0,0,0,920,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000920_pre_disaster.png,portugal-wildfire_00000920_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000920_pre_disaster.png,0,0,0,0,920,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000921_pre_disaster.png,pinery-bushfire_00000921_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000921_pre_disaster.png,0,0,1,509,921,1
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000921_pre_disaster.png,portugal-wildfire_00000921_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000921_pre_disaster.png,0,0,7,3669,921,0
0,0,socal-fire,pre,train,train\images\socal-fire_00000921_pre_disaster.png,socal-fire_00000921_pre_disaster,0,0,train\masks\socal-fire_00000921_pre_disaster.png,0,0,0,0,921,0
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000922_pre_disaster.png,pinery-bushfire_00000922_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000922_pre_disaster.png,0,0,0,0,922,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000922_pre_disaster.png,portugal-wildfire_00000922_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000922_pre_disaster.png,0,0,0,0,922,1
0,0,socal-fire,pre,train,train\images\socal-fire_00000923_pre_disaster.png,socal-fire_00000923_pre_disaster,0,0,train\masks\socal-fire_00000923_pre_disaster.png,0,0,3,2392,923,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000923_pre_disaster.png,portugal-wildfire_00000923_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000923_pre_disaster.png,0,0,13,12423,923,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000923_pre_disaster.png,pinery-bushfire_00000923_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000923_pre_disaster.png,0,0,0,0,923,4
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000924_pre_disaster.png,portugal-wildfire_00000924_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000924_pre_disaster.png,0,0,0,0,924,1
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000924_pre_disaster.png,pinery-bushfire_00000924_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000924_pre_disaster.png,0,0,0,0,924,0
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000925_pre_disaster.png,pinery-bushfire_00000925_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000925_pre_disaster.png,0,0,0,0,925,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000925_pre_disaster.png,portugal-wildfire_00000925_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000925_pre_disaster.png,0,0,8,2006,925,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000926_pre_disaster.png,pinery-bushfire_00000926_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000926_pre_disaster.png,0,0,0,0,926,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000926_pre_disaster.png,portugal-wildfire_00000926_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000926_pre_disaster.png,0,0,49,50060,926,1
0,0,socal-fire,pre,train,train\images\socal-fire_00000926_pre_disaster.png,socal-fire_00000926_pre_disaster,0,0,train\masks\socal-fire_00000926_pre_disaster.png,0,0,0,0,926,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000927_pre_disaster.png,portugal-wildfire_00000927_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000927_pre_disaster.png,0,0,0,0,927,0
0,0,socal-fire,pre,train,train\images\socal-fire_00000927_pre_disaster.png,socal-fire_00000927_pre_disaster,0,0,train\masks\socal-fire_00000927_pre_disaster.png,0,0,0,0,927,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000927_pre_disaster.png,pinery-bushfire_00000927_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000927_pre_disaster.png,0,0,0,0,927,2
0,0,socal-fire,pre,train,train\images\socal-fire_00000928_pre_disaster.png,socal-fire_00000928_pre_disaster,0,0,train\masks\socal-fire_00000928_pre_disaster.png,0,0,21,19506,928,0
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000928_pre_disaster.png,pinery-bushfire_00000928_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000928_pre_disaster.png,0,0,0,0,928,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000928_pre_disaster.png,portugal-wildfire_00000928_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000928_pre_disaster.png,0,0,0,0,928,1
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000929_pre_disaster.png,portugal-wildfire_00000929_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000929_pre_disaster.png,0,0,0,0,929,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000929_pre_disaster.png,pinery-bushfire_00000929_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000929_pre_disaster.png,0,0,0,0,929,4
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000930_pre_disaster.png,portugal-wildfire_00000930_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000930_pre_disaster.png,0,0,0,0,930,3
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000930_pre_disaster.png,pinery-bushfire_00000930_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000930_pre_disaster.png,0,0,2,192,930,0
0,0,socal-fire,pre,train,train\images\socal-fire_00000931_pre_disaster.png,socal-fire_00000931_pre_disaster,0,0,train\masks\socal-fire_00000931_pre_disaster.png,0,0,2,1394,931,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000931_pre_disaster.png,portugal-wildfire_00000931_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000931_pre_disaster.png,0,0,37,30887,931,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000931_pre_disaster.png,pinery-bushfire_00000931_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000931_pre_disaster.png,0,0,1,144,931,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000932_pre_disaster.png,portugal-wildfire_00000932_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000932_pre_disaster.png,0,0,0,0,932,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000932_pre_disaster.png,pinery-bushfire_00000932_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000932_pre_disaster.png,0,0,0,0,932,1
0,0,socal-fire,pre,train,train\images\socal-fire_00000932_pre_disaster.png,socal-fire_00000932_pre_disaster,0,0,train\masks\socal-fire_00000932_pre_disaster.png,0,0,0,0,932,1
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000933_pre_disaster.png,portugal-wildfire_00000933_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000933_pre_disaster.png,0,0,0,0,933,0
0,0,socal-fire,pre,train,train\images\socal-fire_00000933_pre_disaster.png,socal-fire_00000933_pre_disaster,0,0,train\masks\socal-fire_00000933_pre_disaster.png,0,0,0,0,933,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000933_pre_disaster.png,pinery-bushfire_00000933_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000933_pre_disaster.png,0,0,0,0,933,4
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000934_pre_disaster.png,portugal-wildfire_00000934_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000934_pre_disaster.png,0,0,0,0,934,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000934_pre_disaster.png,pinery-bushfire_00000934_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000934_pre_disaster.png,0,0,0,0,934,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000935_pre_disaster.png,portugal-wildfire_00000935_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000935_pre_disaster.png,0,0,2,253,935,3
0,0,socal-fire,pre,train,train\images\socal-fire_00000935_pre_disaster.png,socal-fire_00000935_pre_disaster,0,0,train\masks\socal-fire_00000935_pre_disaster.png,0,0,113,151879,935,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000935_pre_disaster.png,pinery-bushfire_00000935_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000935_pre_disaster.png,0,0,0,0,935,0
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000936_pre_disaster.png,pinery-bushfire_00000936_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000936_pre_disaster.png,0,0,0,0,936,4
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000936_pre_disaster.png,portugal-wildfire_00000936_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000936_pre_disaster.png,0,0,3,1877,936,3
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000937_pre_disaster.png,pinery-bushfire_00000937_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000937_pre_disaster.png,0,0,0,0,937,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000937_pre_disaster.png,portugal-wildfire_00000937_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000937_pre_disaster.png,0,0,0,0,937,2
0,0,socal-fire,pre,train,train\images\socal-fire_00000938_pre_disaster.png,socal-fire_00000938_pre_disaster,0,0,train\masks\socal-fire_00000938_pre_disaster.png,0,0,3,958,938,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000938_pre_disaster.png,portugal-wildfire_00000938_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000938_pre_disaster.png,0,0,7,23531,938,1
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000938_pre_disaster.png,pinery-bushfire_00000938_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000938_pre_disaster.png,0,0,0,0,938,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000939_pre_disaster.png,portugal-wildfire_00000939_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000939_pre_disaster.png,0,0,0,0,939,3
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000939_pre_disaster.png,pinery-bushfire_00000939_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000939_pre_disaster.png,0,0,1,72,939,3
0,0,socal-fire,pre,train,train\images\socal-fire_00000939_pre_disaster.png,socal-fire_00000939_pre_disaster,0,0,train\masks\socal-fire_00000939_pre_disaster.png,0,0,0,0,939,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000940_pre_disaster.png,pinery-bushfire_00000940_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000940_pre_disaster.png,0,0,0,0,940,0
0,0,socal-fire,pre,train,train\images\socal-fire_00000940_pre_disaster.png,socal-fire_00000940_pre_disaster,0,0,train\masks\socal-fire_00000940_pre_disaster.png,0,0,6,2438,940,1
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000940_pre_disaster.png,portugal-wildfire_00000940_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000940_pre_disaster.png,0,0,0,0,940,3
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000941_pre_disaster.png,pinery-bushfire_00000941_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000941_pre_disaster.png,0,0,5,3227,941,4
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000941_pre_disaster.png,portugal-wildfire_00000941_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000941_pre_disaster.png,0,0,12,4856,941,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000942_pre_disaster.png,portugal-wildfire_00000942_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000942_pre_disaster.png,0,0,9,12205,942,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000942_pre_disaster.png,pinery-bushfire_00000942_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000942_pre_disaster.png,0,0,0,0,942,3
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000943_pre_disaster.png,pinery-bushfire_00000943_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000943_pre_disaster.png,0,0,20,9332,943,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000943_pre_disaster.png,portugal-wildfire_00000943_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000943_pre_disaster.png,0,0,30,14863,943,0
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000944_pre_disaster.png,pinery-bushfire_00000944_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000944_pre_disaster.png,0,0,0,0,944,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000944_pre_disaster.png,portugal-wildfire_00000944_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000944_pre_disaster.png,0,0,0,0,944,0
0,0,socal-fire,pre,train,train\images\socal-fire_00000944_pre_disaster.png,socal-fire_00000944_pre_disaster,0,0,train\masks\socal-fire_00000944_pre_disaster.png,0,0,0,0,944,4
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000945_pre_disaster.png,portugal-wildfire_00000945_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000945_pre_disaster.png,0,0,0,0,945,0
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000945_pre_disaster.png,pinery-bushfire_00000945_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000945_pre_disaster.png,0,0,0,0,945,0
0,0,socal-fire,pre,train,train\images\socal-fire_00000945_pre_disaster.png,socal-fire_00000945_pre_disaster,0,0,train\masks\socal-fire_00000945_pre_disaster.png,0,0,9,7506,945,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000946_pre_disaster.png,pinery-bushfire_00000946_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000946_pre_disaster.png,0,0,1,362,946,1
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000946_pre_disaster.png,portugal-wildfire_00000946_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000946_pre_disaster.png,0,0,3,1088,946,4
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000947_pre_disaster.png,portugal-wildfire_00000947_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000947_pre_disaster.png,0,0,1,290,947,1
0,0,socal-fire,pre,train,train\images\socal-fire_00000947_pre_disaster.png,socal-fire_00000947_pre_disaster,0,0,train\masks\socal-fire_00000947_pre_disaster.png,0,0,5,4808,947,1
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000947_pre_disaster.png,pinery-bushfire_00000947_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000947_pre_disaster.png,0,0,2,815,947,3
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000948_pre_disaster.png,pinery-bushfire_00000948_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000948_pre_disaster.png,0,0,0,0,948,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000948_pre_disaster.png,portugal-wildfire_00000948_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000948_pre_disaster.png,0,0,0,0,948,0
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000949_pre_disaster.png,pinery-bushfire_00000949_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000949_pre_disaster.png,0,0,0,0,949,4
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000949_pre_disaster.png,portugal-wildfire_00000949_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000949_pre_disaster.png,0,0,0,0,949,2
0,0,socal-fire,pre,train,train\images\socal-fire_00000949_pre_disaster.png,socal-fire_00000949_pre_disaster,0,0,train\masks\socal-fire_00000949_pre_disaster.png,0,0,2,2936,949,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000950_pre_disaster.png,pinery-bushfire_00000950_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000950_pre_disaster.png,0,0,2,1817,950,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000950_pre_disaster.png,portugal-wildfire_00000950_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000950_pre_disaster.png,0,0,0,0,950,4
0,0,socal-fire,pre,train,train\images\socal-fire_00000950_pre_disaster.png,socal-fire_00000950_pre_disaster,0,0,train\masks\socal-fire_00000950_pre_disaster.png,0,0,45,99909,950,0
0,0,socal-fire,pre,train,train\images\socal-fire_00000951_pre_disaster.png,socal-fire_00000951_pre_disaster,0,0,train\masks\socal-fire_00000951_pre_disaster.png,0,0,0,0,951,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000951_pre_disaster.png,portugal-wildfire_00000951_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000951_pre_disaster.png,0,0,0,0,951,1
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000951_pre_disaster.png,pinery-bushfire_00000951_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000951_pre_disaster.png,0,0,0,0,951,0
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000952_pre_disaster.png,pinery-bushfire_00000952_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000952_pre_disaster.png,0,0,0,0,952,1
0,0,socal-fire,pre,train,train\images\socal-fire_00000952_pre_disaster.png,socal-fire_00000952_pre_disaster,0,0,train\masks\socal-fire_00000952_pre_disaster.png,0,0,0,0,952,1
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000952_pre_disaster.png,portugal-wildfire_00000952_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000952_pre_disaster.png,0,0,0,0,952,1
0,0,socal-fire,pre,train,train\images\socal-fire_00000953_pre_disaster.png,socal-fire_00000953_pre_disaster,0,0,train\masks\socal-fire_00000953_pre_disaster.png,0,0,70,96685,953,1
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000953_pre_disaster.png,portugal-wildfire_00000953_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000953_pre_disaster.png,0,0,0,0,953,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000953_pre_disaster.png,pinery-bushfire_00000953_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000953_pre_disaster.png,0,0,22,66444,953,4
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000954_pre_disaster.png,portugal-wildfire_00000954_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000954_pre_disaster.png,0,0,1,135,954,3
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000954_pre_disaster.png,pinery-bushfire_00000954_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000954_pre_disaster.png,0,0,0,0,954,4
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000955_pre_disaster.png,portugal-wildfire_00000955_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000955_pre_disaster.png,0,0,0,0,955,3
0,0,socal-fire,pre,train,train\images\socal-fire_00000955_pre_disaster.png,socal-fire_00000955_pre_disaster,0,0,train\masks\socal-fire_00000955_pre_disaster.png,0,0,0,0,955,0
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000955_pre_disaster.png,pinery-bushfire_00000955_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000955_pre_disaster.png,0,0,0,0,955,1
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000956_pre_disaster.png,pinery-bushfire_00000956_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000956_pre_disaster.png,0,0,4,3102,956,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000956_pre_disaster.png,portugal-wildfire_00000956_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000956_pre_disaster.png,0,0,1,207,956,1
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000957_pre_disaster.png,pinery-bushfire_00000957_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000957_pre_disaster.png,0,0,0,0,957,0
0,0,socal-fire,pre,train,train\images\socal-fire_00000957_pre_disaster.png,socal-fire_00000957_pre_disaster,0,0,train\masks\socal-fire_00000957_pre_disaster.png,0,0,0,0,957,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000957_pre_disaster.png,portugal-wildfire_00000957_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000957_pre_disaster.png,0,0,0,0,957,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000958_pre_disaster.png,portugal-wildfire_00000958_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000958_pre_disaster.png,0,0,0,0,958,1
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000958_pre_disaster.png,pinery-bushfire_00000958_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000958_pre_disaster.png,0,0,0,0,958,0
0,0,socal-fire,pre,train,train\images\socal-fire_00000958_pre_disaster.png,socal-fire_00000958_pre_disaster,0,0,train\masks\socal-fire_00000958_pre_disaster.png,0,0,0,0,958,2
0,0,socal-fire,pre,train,train\images\socal-fire_00000959_pre_disaster.png,socal-fire_00000959_pre_disaster,0,0,train\masks\socal-fire_00000959_pre_disaster.png,0,0,17,16544,959,3
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000959_pre_disaster.png,pinery-bushfire_00000959_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000959_pre_disaster.png,0,0,12,56697,959,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000959_pre_disaster.png,portugal-wildfire_00000959_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000959_pre_disaster.png,0,0,0,0,959,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000960_pre_disaster.png,portugal-wildfire_00000960_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000960_pre_disaster.png,0,0,31,18267,960,0
0,0,socal-fire,pre,train,train\images\socal-fire_00000960_pre_disaster.png,socal-fire_00000960_pre_disaster,0,0,train\masks\socal-fire_00000960_pre_disaster.png,0,0,36,34942,960,0
