destroyed_buildings,destroyed_pixels,event_name,event_type,folder,image_fname,image_id,light_damaged_buildings,light_damaged_pixels,mask_fname,medium_damaged_buildings,medium_damaged_pixels,non_damaged_buildings,non_damaged_pixels,sample_id
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000206_pre_disaster.png,pinery-bushfire_00000206_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000206_pre_disaster.png,0,0,0,0,00000206
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000207_post_disaster.png,pinery-bushfire_00000207_post_disaster,0,0,tier3\masks\pinery-bushfire_00000207_post_disaster.png,0,0,0,0,00000207
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000207_pre_disaster.png,pinery-bushfire_00000207_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000207_pre_disaster.png,0,0,0,0,00000207
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000208_post_disaster.png,pinery-bushfire_00000208_post_disaster,0,0,tier3\masks\pinery-bushfire_00000208_post_disaster.png,0,0,1,87,00000208
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000208_pre_disaster.png,pinery-bushfire_00000208_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000208_pre_disaster.png,0,0,1,87,00000208
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000209_post_disaster.png,pinery-bushfire_00000209_post_disaster,0,0,tier3\masks\pinery-bushfire_00000209_post_disaster.png,0,0,0,0,00000209
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000209_pre_disaster.png,pinery-bushfire_00000209_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000209_pre_disaster.png,0,0,0,0,00000209
1,775,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000210_post_disaster.png,pinery-bushfire_00000210_post_disaster,0,0,tier3\masks\pinery-bushfire_00000210_post_disaster.png,1,337,39,17856,00000210
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000210_pre_disaster.png,pinery-bushfire_00000210_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000210_pre_disaster.png,0,0,40,19085,00000210
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000211_post_disaster.png,pinery-bushfire_00000211_post_disaster,0,0,tier3\masks\pinery-bushfire_00000211_post_disaster.png,0,0,0,0,00000211
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000211_pre_disaster.png,pinery-bushfire_00000211_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000211_pre_disaster.png,0,0,0,0,00000211
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000212_post_disaster.png,pinery-bushfire_00000212_post_disaster,0,0,tier3\masks\pinery-bushfire_00000212_post_disaster.png,0,0,0,0,00000212
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000212_pre_disaster.png,pinery-bushfire_00000212_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000212_pre_disaster.png,0,0,0,0,00000212
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000213_post_disaster.png,pinery-bushfire_00000213_post_disaster,0,0,tier3\masks\pinery-bushfire_00000213_post_disaster.png,0,0,0,0,00000213
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000213_pre_disaster.png,pinery-bushfire_00000213_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000213_pre_disaster.png,0,0,0,0,00000213
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000214_post_disaster.png,pinery-bushfire_00000214_post_disaster,0,0,tier3\masks\pinery-bushfire_00000214_post_disaster.png,0,0,0,0,00000214
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000214_pre_disaster.png,pinery-bushfire_00000214_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000214_pre_disaster.png,0,0,0,0,00000214
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000215_post_disaster.png,pinery-bushfire_00000215_post_disaster,0,0,tier3\masks\pinery-bushfire_00000215_post_disaster.png,0,0,0,0,00000215
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000215_pre_disaster.png,pinery-bushfire_00000215_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000215_pre_disaster.png,0,0,0,0,00000215
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000216_post_disaster.png,pinery-bushfire_00000216_post_disaster,0,0,tier3\masks\pinery-bushfire_00000216_post_disaster.png,0,0,0,0,00000216
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000216_pre_disaster.png,pinery-bushfire_00000216_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000216_pre_disaster.png,0,0,0,0,00000216
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000217_post_disaster.png,pinery-bushfire_00000217_post_disaster,0,0,tier3\masks\pinery-bushfire_00000217_post_disaster.png,1,559,23,9105,00000217
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000217_pre_disaster.png,pinery-bushfire_00000217_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000217_pre_disaster.png,0,0,24,9695,00000217
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000218_post_disaster.png,pinery-bushfire_00000218_post_disaster,0,0,tier3\masks\pinery-bushfire_00000218_post_disaster.png,0,0,0,0,00000218
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000218_pre_disaster.png,pinery-bushfire_00000218_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000218_pre_disaster.png,0,0,0,0,00000218
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000219_post_disaster.png,pinery-bushfire_00000219_post_disaster,0,0,tier3\masks\pinery-bushfire_00000219_post_disaster.png,0,0,0,0,00000219
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000219_pre_disaster.png,pinery-bushfire_00000219_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000219_pre_disaster.png,0,0,0,0,00000219
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000220_post_disaster.png,pinery-bushfire_00000220_post_disaster,0,0,tier3\masks\pinery-bushfire_00000220_post_disaster.png,0,0,0,0,00000220
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000220_pre_disaster.png,pinery-bushfire_00000220_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000220_pre_disaster.png,0,0,0,0,00000220
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000221_post_disaster.png,pinery-bushfire_00000221_post_disaster,0,0,tier3\masks\pinery-bushfire_00000221_post_disaster.png,0,0,0,0,00000221
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000221_pre_disaster.png,pinery-bushfire_00000221_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000221_pre_disaster.png,0,0,0,0,00000221
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000222_post_disaster.png,pinery-bushfire_00000222_post_disaster,0,0,tier3\masks\pinery-bushfire_00000222_post_disaster.png,0,0,0,0,00000222
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000222_pre_disaster.png,pinery-bushfire_00000222_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000222_pre_disaster.png,0,0,0,0,00000222
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000223_post_disaster.png,pinery-bushfire_00000223_post_disaster,0,0,tier3\masks\pinery-bushfire_00000223_post_disaster.png,0,0,0,0,00000223
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000223_pre_disaster.png,pinery-bushfire_00000223_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000223_pre_disaster.png,0,0,0,0,00000223
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000224_post_disaster.png,pinery-bushfire_00000224_post_disaster,0,0,tier3\masks\pinery-bushfire_00000224_post_disaster.png,0,0,0,0,00000224
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000224_pre_disaster.png,pinery-bushfire_00000224_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000224_pre_disaster.png,0,0,0,0,00000224
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000225_post_disaster.png,pinery-bushfire_00000225_post_disaster,0,0,tier3\masks\pinery-bushfire_00000225_post_disaster.png,0,0,0,0,00000225
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000225_pre_disaster.png,pinery-bushfire_00000225_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000225_pre_disaster.png,0,0,0,0,00000225
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000226_post_disaster.png,pinery-bushfire_00000226_post_disaster,0,0,tier3\masks\pinery-bushfire_00000226_post_disaster.png,0,0,0,0,00000226
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000226_pre_disaster.png,pinery-bushfire_00000226_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000226_pre_disaster.png,0,0,0,0,00000226
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000227_post_disaster.png,pinery-bushfire_00000227_post_disaster,0,0,tier3\masks\pinery-bushfire_00000227_post_disaster.png,0,0,0,0,00000227
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000227_pre_disaster.png,pinery-bushfire_00000227_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000227_pre_disaster.png,0,0,0,0,00000227
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000228_post_disaster.png,pinery-bushfire_00000228_post_disaster,0,0,tier3\masks\pinery-bushfire_00000228_post_disaster.png,0,0,0,0,00000228
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000228_pre_disaster.png,pinery-bushfire_00000228_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000228_pre_disaster.png,0,0,0,0,00000228
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000229_post_disaster.png,pinery-bushfire_00000229_post_disaster,0,0,tier3\masks\pinery-bushfire_00000229_post_disaster.png,0,0,0,0,00000229
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000229_pre_disaster.png,pinery-bushfire_00000229_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000229_pre_disaster.png,0,0,0,0,00000229
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000230_post_disaster.png,pinery-bushfire_00000230_post_disaster,0,0,tier3\masks\pinery-bushfire_00000230_post_disaster.png,0,0,6,752,00000230
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000230_pre_disaster.png,pinery-bushfire_00000230_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000230_pre_disaster.png,0,0,6,752,00000230
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000231_post_disaster.png,pinery-bushfire_00000231_post_disaster,0,0,tier3\masks\pinery-bushfire_00000231_post_disaster.png,0,0,0,0,00000231
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000231_pre_disaster.png,pinery-bushfire_00000231_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000231_pre_disaster.png,0,0,0,0,00000231
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000232_post_disaster.png,pinery-bushfire_00000232_post_disaster,0,0,tier3\masks\pinery-bushfire_00000232_post_disaster.png,0,0,0,0,00000232
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000232_pre_disaster.png,pinery-bushfire_00000232_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000232_pre_disaster.png,0,0,0,0,00000232
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000233_post_disaster.png,pinery-bushfire_00000233_post_disaster,0,0,tier3\masks\pinery-bushfire_00000233_post_disaster.png,0,0,0,0,00000233
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000233_pre_disaster.png,pinery-bushfire_00000233_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000233_pre_disaster.png,0,0,0,0,00000233
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000234_post_disaster.png,pinery-bushfire_00000234_post_disaster,0,0,tier3\masks\pinery-bushfire_00000234_post_disaster.png,0,0,0,0,00000234
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000234_pre_disaster.png,pinery-bushfire_00000234_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000234_pre_disaster.png,0,0,0,0,00000234
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000235_post_disaster.png,pinery-bushfire_00000235_post_disaster,0,0,tier3\masks\pinery-bushfire_00000235_post_disaster.png,0,0,0,0,00000235
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000235_pre_disaster.png,pinery-bushfire_00000235_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000235_pre_disaster.png,0,0,0,0,00000235
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000236_post_disaster.png,pinery-bushfire_00000236_post_disaster,0,0,tier3\masks\pinery-bushfire_00000236_post_disaster.png,0,0,0,0,00000236
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000236_pre_disaster.png,pinery-bushfire_00000236_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000236_pre_disaster.png,0,0,0,0,00000236
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000237_post_disaster.png,pinery-bushfire_00000237_post_disaster,0,0,tier3\masks\pinery-bushfire_00000237_post_disaster.png,1,351,8,5803,00000237
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000237_pre_disaster.png,pinery-bushfire_00000237_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000237_pre_disaster.png,0,0,9,6202,00000237
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000238_post_disaster.png,pinery-bushfire_00000238_post_disaster,0,0,tier3\masks\pinery-bushfire_00000238_post_disaster.png,0,0,0,0,00000238
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000238_pre_disaster.png,pinery-bushfire_00000238_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000238_pre_disaster.png,0,0,0,0,00000238
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000239_post_disaster.png,pinery-bushfire_00000239_post_disaster,0,0,tier3\masks\pinery-bushfire_00000239_post_disaster.png,0,0,0,0,00000239
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000239_pre_disaster.png,pinery-bushfire_00000239_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000239_pre_disaster.png,0,0,0,0,00000239
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000240_post_disaster.png,pinery-bushfire_00000240_post_disaster,0,0,tier3\masks\pinery-bushfire_00000240_post_disaster.png,0,0,0,0,00000240
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000240_pre_disaster.png,pinery-bushfire_00000240_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000240_pre_disaster.png,0,0,0,0,00000240
1,199,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000241_post_disaster.png,pinery-bushfire_00000241_post_disaster,2,1010,tier3\masks\pinery-bushfire_00000241_post_disaster.png,1,236,4,3381,00000241
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000241_pre_disaster.png,pinery-bushfire_00000241_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000241_pre_disaster.png,0,0,7,4826,00000241
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000242_post_disaster.png,pinery-bushfire_00000242_post_disaster,0,0,tier3\masks\pinery-bushfire_00000242_post_disaster.png,0,0,0,0,00000242
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000242_pre_disaster.png,pinery-bushfire_00000242_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000242_pre_disaster.png,0,0,0,0,00000242
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000243_post_disaster.png,pinery-bushfire_00000243_post_disaster,0,0,tier3\masks\pinery-bushfire_00000243_post_disaster.png,0,0,0,0,00000243
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000243_pre_disaster.png,pinery-bushfire_00000243_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000243_pre_disaster.png,0,0,0,0,00000243
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000244_post_disaster.png,pinery-bushfire_00000244_post_disaster,0,0,tier3\masks\pinery-bushfire_00000244_post_disaster.png,0,0,0,0,00000244
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000244_pre_disaster.png,pinery-bushfire_00000244_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000244_pre_disaster.png,0,0,0,0,00000244
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000245_post_disaster.png,pinery-bushfire_00000245_post_disaster,0,0,tier3\masks\pinery-bushfire_00000245_post_disaster.png,0,0,0,0,00000245
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000245_pre_disaster.png,pinery-bushfire_00000245_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000245_pre_disaster.png,0,0,0,0,00000245
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000246_post_disaster.png,pinery-bushfire_00000246_post_disaster,0,0,tier3\masks\pinery-bushfire_00000246_post_disaster.png,0,0,0,0,00000246
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000246_pre_disaster.png,pinery-bushfire_00000246_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000246_pre_disaster.png,0,0,0,0,00000246
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000247_post_disaster.png,pinery-bushfire_00000247_post_disaster,0,0,tier3\masks\pinery-bushfire_00000247_post_disaster.png,0,0,0,0,00000247
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000247_pre_disaster.png,pinery-bushfire_00000247_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000247_pre_disaster.png,0,0,0,0,00000247
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000248_post_disaster.png,pinery-bushfire_00000248_post_disaster,0,0,tier3\masks\pinery-bushfire_00000248_post_disaster.png,0,0,0,0,00000248
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000248_pre_disaster.png,pinery-bushfire_00000248_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000248_pre_disaster.png,0,0,0,0,00000248
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000249_post_disaster.png,pinery-bushfire_00000249_post_disaster,0,0,tier3\masks\pinery-bushfire_00000249_post_disaster.png,0,0,0,0,00000249
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000249_pre_disaster.png,pinery-bushfire_00000249_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000249_pre_disaster.png,0,0,0,0,00000249
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000250_post_disaster.png,pinery-bushfire_00000250_post_disaster,0,0,tier3\masks\pinery-bushfire_00000250_post_disaster.png,0,0,0,0,00000250
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000250_pre_disaster.png,pinery-bushfire_00000250_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000250_pre_disaster.png,0,0,0,0,00000250
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000251_post_disaster.png,pinery-bushfire_00000251_post_disaster,0,0,tier3\masks\pinery-bushfire_00000251_post_disaster.png,0,0,3,806,00000251
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000251_pre_disaster.png,pinery-bushfire_00000251_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000251_pre_disaster.png,0,0,3,806,00000251
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000252_post_disaster.png,pinery-bushfire_00000252_post_disaster,0,0,tier3\masks\pinery-bushfire_00000252_post_disaster.png,0,0,0,0,00000252
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000252_pre_disaster.png,pinery-bushfire_00000252_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000252_pre_disaster.png,0,0,0,0,00000252
3,1796,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000253_post_disaster.png,pinery-bushfire_00000253_post_disaster,1,313,tier3\masks\pinery-bushfire_00000253_post_disaster.png,4,2289,0,0,00000253
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000253_pre_disaster.png,pinery-bushfire_00000253_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000253_pre_disaster.png,0,0,8,4398,00000253
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000254_post_disaster.png,pinery-bushfire_00000254_post_disaster,0,0,tier3\masks\pinery-bushfire_00000254_post_disaster.png,0,0,0,0,00000254
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000254_pre_disaster.png,pinery-bushfire_00000254_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000254_pre_disaster.png,0,0,0,0,00000254
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000255_post_disaster.png,pinery-bushfire_00000255_post_disaster,0,0,tier3\masks\pinery-bushfire_00000255_post_disaster.png,0,0,0,0,00000255
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000255_pre_disaster.png,pinery-bushfire_00000255_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000255_pre_disaster.png,0,0,0,0,00000255
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000256_post_disaster.png,pinery-bushfire_00000256_post_disaster,0,0,tier3\masks\pinery-bushfire_00000256_post_disaster.png,0,0,0,0,00000256
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000256_pre_disaster.png,pinery-bushfire_00000256_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000256_pre_disaster.png,0,0,0,0,00000256
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000257_post_disaster.png,pinery-bushfire_00000257_post_disaster,0,0,tier3\masks\pinery-bushfire_00000257_post_disaster.png,0,0,0,0,00000257
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000257_pre_disaster.png,pinery-bushfire_00000257_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000257_pre_disaster.png,0,0,0,0,00000257
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000258_post_disaster.png,pinery-bushfire_00000258_post_disaster,0,0,tier3\masks\pinery-bushfire_00000258_post_disaster.png,0,0,2,1123,00000258
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000258_pre_disaster.png,pinery-bushfire_00000258_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000258_pre_disaster.png,0,0,2,1123,00000258
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000259_post_disaster.png,pinery-bushfire_00000259_post_disaster,0,0,tier3\masks\pinery-bushfire_00000259_post_disaster.png,0,0,0,0,00000259
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000259_pre_disaster.png,pinery-bushfire_00000259_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000259_pre_disaster.png,0,0,0,0,00000259
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000260_post_disaster.png,pinery-bushfire_00000260_post_disaster,0,0,tier3\masks\pinery-bushfire_00000260_post_disaster.png,0,0,0,0,00000260
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000260_pre_disaster.png,pinery-bushfire_00000260_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000260_pre_disaster.png,0,0,0,0,00000260
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000261_post_disaster.png,pinery-bushfire_00000261_post_disaster,0,0,tier3\masks\pinery-bushfire_00000261_post_disaster.png,0,0,2,1811,00000261
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000261_pre_disaster.png,pinery-bushfire_00000261_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000261_pre_disaster.png,0,0,2,1845,00000261
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000262_post_disaster.png,pinery-bushfire_00000262_post_disaster,0,0,tier3\masks\pinery-bushfire_00000262_post_disaster.png,0,0,0,0,00000262
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000262_pre_disaster.png,pinery-bushfire_00000262_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000262_pre_disaster.png,0,0,0,0,00000262
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000263_post_disaster.png,pinery-bushfire_00000263_post_disaster,0,0,tier3\masks\pinery-bushfire_00000263_post_disaster.png,0,0,0,0,00000263
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000263_pre_disaster.png,pinery-bushfire_00000263_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000263_pre_disaster.png,0,0,0,0,00000263
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000264_post_disaster.png,pinery-bushfire_00000264_post_disaster,0,0,tier3\masks\pinery-bushfire_00000264_post_disaster.png,0,0,0,0,00000264
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000264_pre_disaster.png,pinery-bushfire_00000264_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000264_pre_disaster.png,0,0,0,0,00000264
1,372,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000265_post_disaster.png,pinery-bushfire_00000265_post_disaster,0,0,tier3\masks\pinery-bushfire_00000265_post_disaster.png,0,0,6,4477,00000265
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000265_pre_disaster.png,pinery-bushfire_00000265_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000265_pre_disaster.png,0,0,7,4849,00000265
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000266_post_disaster.png,pinery-bushfire_00000266_post_disaster,0,0,tier3\masks\pinery-bushfire_00000266_post_disaster.png,0,0,0,0,00000266
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000266_pre_disaster.png,pinery-bushfire_00000266_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000266_pre_disaster.png,0,0,0,0,00000266
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000267_post_disaster.png,pinery-bushfire_00000267_post_disaster,0,0,tier3\masks\pinery-bushfire_00000267_post_disaster.png,0,0,0,0,00000267
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000267_pre_disaster.png,pinery-bushfire_00000267_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000267_pre_disaster.png,0,0,0,0,00000267
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000268_post_disaster.png,pinery-bushfire_00000268_post_disaster,0,0,tier3\masks\pinery-bushfire_00000268_post_disaster.png,0,0,0,0,00000268
